age,gender,state,last_purchase_date,total_purchases,total_spent,avg_order_value,favorite_category,satisfaction_score,loyalty_program,days_since_last_purchase,discount_usage_rate,customer_comments,has_churned
51,Male,OH,2022-07-01,2,30.81956352667089,15.409781763335443,Toys,5.0,Yes,549,0.9919222631632312,Not Available,False
75,Not Available,FL,07/07/2022,7,129.4569854502484,18.4938550643212,Home,4.0,No,543,0.4792215549343229,Will buy again,False
33,Not Available,MI,10-01-2023,8,125.28523277651152,15.660654097063942,Toys,2.0,No,356,0.7830642160794888,Never arrived,False
34,Male,NC,09/28/2021,7,216.33518130849217,30.905025901213165,Electronics,4.0,No,825,0.0920965944276833,Shipping was late,False
39,Not Available,PA,2021-05-08,3,138.8024018608624,46.26746728695413,Clothing,4.0,No,968,0.8690269148675881,Shipping was late,False
31,Female,TX,2021-04-08,9,340.3662545668934,37.81847272965482,Home,2.0,Not Available,998,0.5384153254229272,Okay,True
30,Female,IL,29-04-2022,2,44.82423602897959,22.4121180144898,Toys,5.0,No,612,0.1490184954515451,Average,False
44,Female,PA,08/22/2022,6,244.4211057806752,40.73685096344587,Home,5.0,Not Available,497,0.8575159664490287,Not Available,False
39,Not Available-,TX,2022-07-18,5,264.53430730625706,52.90686146125141,Electronics,3.0,No,532,0.500425437146221,Not Available,False
44,Female,FL,10/04/2020,3,42.238833025465375,14.079611008488458,Home,2.0,-,1184,0.9636562045273324,Will buy again,False
23,Male,MI,11-03-2021,4,336.5864301892872,84.1466075473218,Beauty,3.0,No,1026,0.5067651469277032,Not Available,False
41,Male,MI,07/03/2020,7,160.93556059802813,22.99079437114688,Toys,4.0,No,1277,0.6776763804568373,Great service,False
32,Male,NY,27-11-2020,1,8.215116530720206,8.215116530720206,Beauty,1.0,No,1130,0.500425437146221,Terrible experience,False
48,Male,PA,09/28/2021,3,38.02457462770226,12.674858209234086,Home,2.0,No,825,0.4678981689990394,Loved the product,True
36,Female,PA,23-12-2021,1,246.7770381239275,246.7770381239275,Toys,2.0,Yes,739,0.8504163027475211,Customer support was helpful,False
53,Female,TX,08/14/2021,9,267.4606103571013,29.71784559523348,Toys,3.4008560851457657,Not Available,870,0.6774770920010171,Never arrived,False
50,Male,MI,08/07/2022,9,275.53339240404694,30.61482137822744,Toys,5.0,No,512,0.0133321608915034,Okay,False
49,Not Available,PA,02-04-2021,12,366.7195471921319,30.559962266010988,Sports,3.0,No,1004,0.5331142448913877,Not Available,False
22,Female,MI,10/19/2021,10,399.9737521399185,39.997375213991845,Electronics,3.0,No,804,0.9596137710953698,Not Available,False
61,Female,OH,10-02-2022,8,504.8934918119051,63.11168647648814,Beauty,2.0,-,690,0.6843857599712632,Customer support was helpful,False
35,Female,Not Available,21-11-2021,4,373.3441339472221,93.33603348680552,Electronics,1.0,Yes,771,0.7480394488438848,Never arrived,True
34,Male,FL,2022-08-16,9,532.9279277985509,59.214214199838985,Toys,5.0,No,503,0.4317420211904009,Average,False
21,Female,TX,09/19/2021,24,858.4433332306528,35.76847221794387,Sports,4.0,No,834,0.4104142288689831,Not Available,False
56,Male,GA,2022-10-09,8,165.78220850029058,20.72277606253632,Clothing,4.0,No,449,0.1283807115419384,Loved the product,False
34,Other,GA,12/15/2020,7,651.0873371823947,93.0124767403421,Toys,5.0,No,1112,0.6053042802742973,Customer support was helpful,False
56,Male,NC,02/15/2022,6,134.88792747479712,22.48132124579952,Sports,2.0,No,685,0.8127049667527229,Not Available,True
58,Female,OH,2021-09-11,3,91.4741771374864,30.491392379162136,Electronics,5.0,Yes,842,0.0625905576563372,Average,False
49,Female,MI,2020-03-22,9,781.4108972902011,86.82343303224457,Clothing,2.0,No,1380,0.035579490308544,Great service,False
39,Male,IL,14-07-2023,11,1749.6574778118422,159.05977071016747,Beauty,4.0,No,171,0.500425437146221,Loved the product,False
25,Male,MI,18-04-2022,2,38.56464150168836,19.28232075084418,Electronics,4.0,No,623,0.9087639119568336,Loved the product,False
18,Not Available,NC,2020-08-29,6,322.6096542419382,53.7682757069897,Toys,2.0,Yes,1220,0.0021251514098165,Not Available,False
23,Not Available,MI,06-06-2021,12,347.9789124479985,28.99824270399987,Electronics,5.0,Yes,939,0.7428417279018117,Never arrived,True
46,Male,GA,05-08-2022,2,245.91875423166087,20095.600270283423,Beauty,1.0,No,514,0.5010297301111064,Average,False
45,Male,GA,02/04/2021,31,515.7227540023756,16.636217871044373,Clothing,5.0,Yes,1061,0.3742900799301212,Will buy again,False
21,Male,GA,2021-07-04,13,359.58249752285747,27.660192117142884,Electronics,4.0,No,911,0.0299968185282456,Shipping was late,False
27,Female,PA,17-11-2021,6,279.4831349628029,46.58052249380049,Electronics,4.0,No,775,0.3551003073194364,Will buy again,False
46,Male,MI,01-01-2021,6,126.40117299092496,21.06686216515416,Sports,2.0,Yes,1095,0.5565199958717059,Terrible experience,False
58,Female,CA,2021-06-01,20,566.535256127287,28.326762806364343,Toys,3.0,No,944,0.440579606856527,Great service,True
21,Female,FL,13-10-2021,3,56.69942708737473,18.89980902912491,Not Available,3.0,No,810,0.6520623486458166,Not Available,True
56,Female,NC,01/28/2023,4,117.95783810197292,29.489459525493228,Home,3.4008560851457657,-,338,0.1595368412579705,Not Available,True
200,Male,CA,09-07-2020,3,148.40967506147288,49.46989168715763,Electronics,5.0,Not Available,1271,0.1925159211040482,Shipping was late,False
18,Male,NC,2022-07-06,4,248.2509165056724,62.0627291264181,Toys,3.0,Yes,544,0.816068818707709,Not Available,False
43,Male,FL,2021-05-25,1,19.76730929670679,19.76730929670679,Sports,4.0,No,951,0.57009953744128,Customer support was helpful,False
49,Not Available,CA,01/11/2020,1,29.883030339325604,29.883030339325604,Beauty,3.4008560851457657,No,1451,0.0021378534739417,Customer support was helpful,False
36,Other,GA,03/30/2022,4,60.72953883334111,15.182384708335276,Home,4.0,No,642,0.13000791458978,Not Available,False
46,Male,NC,29-07-2022,8,215.1258598984361,26.890732487304515,Toys,3.4008560851457657,No,521,0.189144156742354,Terrible experience,True
34,Male,Not Available,06/22/2021,2,61.72448607123405,30.862243035617023,Clothing,3.4008560851457657,No,923,0.5875886578580258,Average,True
32,Male,NC,24-04-2022,33,1385.301787514002,41.97884204587885,Toys,4.0,Yes,617,0.0592481781197411,Great service,False
57,Male,Not Available,01/25/2023,9,150.3302127650503,16.70335697389448,Sports,1.0,No,341,0.0422982434165027,Average,False
47,Female,MI,2020-09-17,1,46.77156455327935,46.77156455327935,Clothing,3.0,No,1201,0.3561213561711358,Not Available,False
29,Female,CA,12-08-2021,2,428.2999742061734,214.1499871030867,Clothing,3.4008560851457657,Yes,872,0.0144379766877354,Okay,True
61,Female,OH,29-07-2022,4,127.87682157270196,31.96920539317549,Beauty,4.0,No,521,0.500425437146221,Will buy again,False
20,Male,CA,2021-12-14,1,54.55717882080092,54.55717882080092,Toys,3.4008560851457657,No,748,0.500425437146221,Not Available,True
68,Female,MI,08/05/2022,4,289.1065308834076,72.2766327208519,Toys,1.0,Yes,514,0.8097197452039198,Customer support was helpful,True
72,Female,OH,30-11-2020,8,224.31377760025583,28.039222200031983,Beauty,4.0,No,1127,0.2313503910946969,Customer support was helpful,True
55,Male,IL,17-03-2021,9,324.9243523709944,36.102705818999375,Sports,4.0,Not Available,1020,0.0203433377017346,Customer support was helpful,False
29,Male,FL,2021-10-30,1,58.06150445398848,58.06150445398848,Home,3.4008560851457657,No,793,0.5957904112945195,Average,False
33,Male,NC,03-12-2021,2,90.88723646414556,45.44361823207279,Electronics,3.0,No,759,0.7671840352333618,Not Available,True
46,Female,GA,09-04-2023,2,59.26703057933141,29.633515289665706,Beauty,4.0,No,267,0.0010188162441441,Loved the product,False
18,Not Available-,GA,2022-08-26,5,651.8823770920311,130.37647541840622,Clothing,1.0,No,493,0.675062602623098,Great service,False
28,Female,NC,2022-03-18,17,1184.8901620639751,69.69942129788089,Clothing,4.0,No,654,0.6398645728132272,Never arrived,False
50,Not Available-,IL,2021-09-09,4,193.985164411324,48.496291102831,Sports,4.0,No,844,0.994828493700056,Great service,True
38,Female,CA,19-10-2020,4,110.17400226975188,27.54350056743797,Electronics,4.0,Yes,1169,0.1321143871749235,Terrible experience,True
36,Not Available,NY,2022-08-23,3,98.0819978096556,32.6939992698852,Home,4.0,Yes,496,0.1057378088460518,Not Available,False
29,Not Available-,PA,2021-08-20,3,59.47767518081959,19.82589172693986,Sports,2.0,No,864,0.6875631886540005,Shipping was late,False
30,Male,NY,12/26/2021,4,84.44451441542094,21.111128603855235,Beauty,4.0,No,736,0.3914273972315253,Not Available,False
18,Male,NC,2020-09-14,12,252.4282414632707,21.03568678860589,Beauty,5.0,No,1204,0.8872712749353642,Will buy again,False
39,Not Available,CA,2020-07-25,1,22.38209070151596,22.38209070151596,Beauty,3.0,No,1255,0.2299436305032742,Loved the product,False
-28,Female,OH,2022-03-31,6,158.5750738812592,26.429178980209866,Sports,2.0,No,641,0.1738994985975496,Average,False
18,Female,NC,04-08-2022,1,26.0551517331588,26.0551517331588,Beauty,2.0,No,515,0.3922844225488688,Customer support was helpful,True
47,Female,OH,07/08/2022,4,238.64086321064332,59.66021580266084,Home,3.0,No,542,0.9706560324997932,Will buy again,False
28,Male,CA,03-03-2022,4,224.0940536837056,56.023513420926406,Toys,5.0,No,669,0.3279779704097276,Okay,False
43,Male,GA,07/19/2022,12,64.67335122985929,5.389445935821607,Home,4.0,Yes,531,0.2408304752343053,Great service,False
39,Female,FL,2022-03-21,14,587.4717375190278,41.96226696564485,Clothing,1.0,Yes,651,0.0108534946504429,Average,True
-4,Female,Not Available,14-06-2022,8,107.5205011866632,13.4400626483329,Not Available,4.0,No,566,0.2206720428020584,Customer support was helpful,False
57,Male,NC,2022-07-25,3,55.229875980624826,18.409958660208275,Toys,4.0,No,525,0.4395709514051568,Customer support was helpful,False
54,Male,FL,08/26/2020,6,130.53229526184447,21.755382543640746,Home,4.0,Yes,1223,0.7791608909930154,Great service,False
50,Male,PA,09/29/2023,2,48.51490044133661,24.257450220668304,Clothing,3.0,No,94,0.7530922205859254,Not Available,False
55,Male,PA,2021-06-30,4,253.42344083918977,63.35586020979744,Home,3.4008560851457657,Yes,915,0.3452202194443688,Never arrived,True
65,Male,Not Available,2020-07-16,4,379.4487421147209,94.86218552868024,Home,5.0,No,1264,0.4540393337101327,Terrible experience,False
150,Not Available,FL,27-07-2021,14,885.8034451409385,63.271674652924176,Beauty,4.0,No,888,0.9709599788111848,Shipping was late,False
43,Female,MI,2022-12-23,3,46.217240602884175,15.40574686762806,Clothing,4.0,No,374,0.5252032239160702,Average,False
24,Male,OH,02-01-2021,1,21.37112850654569,21.37112850654569,Electronics,4.0,No,1094,0.4538250490441678,Shipping was late,False
65,Male,FL,12/03/2020,1,39.55572994874867,39.55572994874867,Home,3.4008560851457657,Not Available,1124,0.4407741912142522,Never arrived,False
18,Female,Not Available,03-06-2020,5,209.07782498980225,41.81556499796044,Sports,2.0,Yes,1307,0.290459971706638,Loved the product,True
41,Not Available,NC,10-05-2021,3,182.89385403582767,60.96461801194256,Clothing,4.0,No,966,0.777446782756889,Not Available,False
48,Female,MI,03-02-2021,21,504.9594451303777,24.04568786335132,Electronics,3.0,No,1062,0.921084401410578,Not Available,True
19,Female,TX,23-08-2022,8,164.06825169369034,20.508531461711293,Toys,2.0,Yes,496,0.2964242243955582,Not Available,False
37,Not Available,FL,2022-09-15,13,541.6689827172333,41.66684482440257,Beauty,5.0,No,473,0.3059298767803138,Terrible experience,False
41,Male,IL,13-12-2022,1,7.661031069366563,7.661031069366563,Clothing,4.0,No,384,0.6654667126710964,Not Available,False
18,Male,TX,2021-05-10,7,50.77619367885176,7.25374195412168,Toys,5.0,No,966,0.5770543012815129,Customer support was helpful,False
67,Female,PA,09/14/2020,4,184.9686874936289,46.24217187340723,Beauty,4.0,No,1204,0.0179638927568094,Average,True
18,Female,CA,2021-05-28,2,44.94925784298989,22.474628921494944,Sports,3.4008560851457657,Not Available,948,0.7818381607430374,Terrible experience,True
61,Female,GA,06-02-2022,4,45.08521535302307,11.271303838255768,Beauty,1.0,No,694,0.148066130627826,Average,False
76,Female,NY,2022-02-17,1,23.284174255539664,23.284174255539664,Electronics,5.0,Yes,683,0.8666036779147283,Not Available,False
20,Female,GA,2023-01-30,3,215.1714439901545,71.72381466338483,Home,1.0,Yes,336,0.5466680929349813,Will buy again,False
49,Male,PA,08/31/2021,12,170.45480017933988,14.204566681611658,Sports,4.0,No,853,0.1550422251544896,Shipping was late,False
24,Female,MI,04-06-2022,11,77.43388545656617,7.039444132415106,Sports,2.0,Not Available,576,0.8321437373220165,Average,False
57,Male,NY,08/30/2022,6,83.52931303079261,13.921552171798767,Beauty,5.0,No,489,0.9221185732857624,Loved the product,False
29,Female,NY,2021-10-19,8,609.5954024739495,76.1994253092437,Home,4.0,Not Available,804,0.4314914066723847,Not Available,True
39,Female,NC,08/22/2021,3,41.18155413733386,13.72718471244462,Clothing,3.4008560851457657,No,862,0.6535229182155463,Shipping was late,True
43,Male,GA,05/28/2022,1,75.9035506433996,75.9035506433996,Electronics,1.0,Yes,583,0.7869625757554872,Will buy again,False
18,Not Available,IL,2022-03-13,2,51.70323674267899,25.85161837133949,Sports,4.0,No,659,0.0877147263240739,Loved the product,False
51,Male,OH,26-07-2021,4,27.06214745328955,6.765536863322388,Beauty,3.0,-,889,0.0225642547522122,Not Available,False
27,Female,GA,13-08-2021,6,200.05324863608547,33.34220810601425,Sports,5.0,No,871,0.7107612644394865,Loved the product,False
58,Male,NY,2021-03-29,3,17.85587627880925,5.951958759603084,Electronics,3.4008560851457657,No,1008,0.1596702711648304,Great service,False
54,Female,IL,2022-11-22,8,228.5881324157979,28.573516551974738,Beauty,4.0,Yes,405,0.5535856793900106,Not Available,False
69,Not Available,MI,09-04-2022,11,257.82277374285013,23.43843397662274,Beauty,1.0,No,632,0.500425437146221,Customer support was helpful,False
26,Female,MI,2023-01-19,5,158.7919907731769,31.758398154635383,Beauty,3.4008560851457657,No,347,0.587381695225785,Loved the product,False
54,Not Available,PA,05/16/2021,9,380.00585039902006,42.222872266557786,Beauty,4.0,Yes,960,0.7291374621737728,Average,False
27,Female,GA,01/21/2022,4,152.81506116130228,38.20376529032557,Sports,3.4008560851457657,No,710,0.500425437146221,Never arrived,False
70,Male,NC,2023-01-29,1,23.648595345142454,23.648595345142454,Sports,3.0,No,337,0.7122488178231751,Not Available,False
29,Male,FL,07-09-2022,5,182.01233650067385,36.40246730013477,Beauty,5.0,No,481,0.7354466186565416,Loved the product,False
35,Male,CA,02-02-2021,14,170.0886040471159,12.14918600336542,Electronics,4.0,Yes,1063,0.5477359159130187,Loved the product,False
18,Male,PA,09-07-2021,12,424.5501004989053,35.379175041575444,Electronics,3.0,No,906,0.0599593861944436,Not Available,False
37,Male,PA,03/26/2023,1,76.12000534221758,76.12000534221758,Toys,4.0,No,281,0.381980603201308,Will buy again,False
60,Male,PA,2023-01-27,3,103.53308898650204,34.511029662167346,Sports,5.0,No,339,0.4992410357428457,Never arrived,False
29,Female,CA,2021-01-11,5,468.2285903787704,93.64571807575408,Home,4.0,Yes,1085,0.1582622793491539,Not Available,False
31,Not Available-,GA,2023-07-21,4,333.1967124509493,83.29917811273734,Toys,3.0,No,164,0.3510464588866675,Not Available,False
36,Not Available,TX,22-07-2022,2,112.216621602819,56.108310801409495,Electronics,3.4008560851457657,Not Available,528,0.5771795997783654,Customer support was helpful,False
27,Other,TX,2020-11-29,7,110.57574532481962,15.796535046402804,Beauty,4.0,Yes,1128,0.1336565858667153,Terrible experience,False
37,Female,CA,12/26/2020,5,131.8094961990822,26.36189923981644,Beauty,3.4008560851457657,Yes,1101,0.7861986645800507,Not Available,True
38,Not Available,GA,30-06-2023,12,151.4779524358156,12.623162702984631,Not Available,5.0,Yes,185,0.4382162624392278,Customer support was helpful,True
60,Female,PA,12-02-2023,8,253.54488966466377,31.69311120808297,Electronics,4.0,Not Available,323,0.8357555918527337,Not Available,False
21,Male,FL,05/30/2022,1,16.027613889566535,16.027613889566535,Toys,3.0,No,581,0.9491239969178936,Not Available,False
18,Male,OH,21-03-2021,5,124.51318156354148,24.902636312708296,Electronics,5.0,No,1016,0.923454764679557,Not Available,False
41,Male,TX,16-03-2021,3,26.9696545055352,8.9898848351784,Beauty,2.0,No,1021,0.8916091169189878,Customer support was helpful,False
54,Male,TX,2021-12-20,16,794.8061581315209,49.675384883220055,Clothing,4.0,Yes,742,0.5605479434687128,Shipping was late,True
46,Not Available,CA,25-07-2021,1,48.71576805663986,48.71576805663986,Toys,5.0,Yes,890,0.553899021527714,Average,False
78,Male,GA,26-09-2021,14,400.615721788449,28.615408699174928,Beauty,4.0,No,827,0.4634882633065806,Never arrived,True
58,Male,MI,2021-08-14,7,92.32181828683169,13.188831183833097,Not Available,4.0,Yes,870,0.5278812001524152,Okay,False
34,Female,NC,15-01-2023,1,23.774899120127305,23.774899120127305,Beauty,4.0,No,351,0.688344808556173,Never arrived,False
42,Female,TX,09/30/2020,6,203.82421089313416,33.97070181552236,Electronics,4.0,noo,1188,0.3050733346570813,Average,True
35,Male,TX,02-04-2022,7,120.03964693431288,17.148520990616124,Sports,3.4008560851457657,Yes,639,0.2298630354212931,Okay,True
55,Male,Not Available,09/22/2020,4,53.69917841251323,13.424794603128309,Sports,2.0,No,1196,0.2457503057017761,Great service,False
30,Female,GA,13-05-2022,4,114.94274555776842,28.735686389442105,Beauty,1.0,Yes,598,0.1982180457422815,Okay,False
31,Male,CA,08/15/2021,3,125.60123435976124,41.867078119920414,Electronics,2.0,Not Available,869,0.4326643581940133,Great service,False
48,Male,FL,01/01/2023,3,89.59130757875656,29.86376919291885,Electronics,3.0,No,365,0.6148279588705002,Not Available,False
24,Not Available,NC,06-05-2023,7,345.57991169290176,49.36855881327168,Sports,4.0,No,240,0.1499656558645749,Terrible experience,False
52,Female,TX,08-08-2021,1,51.5027535477312,51.5027535477312,Toys,3.4008560851457657,Yes,876,0.0400587668308034,Never arrived,True
58,Male,OH,09/28/2020,4,277.531183105989,69.38279577649725,Electronics,4.0,No,1190,0.6374973285058456,Shipping was late,False
34,Not Available,PA,2022-10-10,1,30.166435736153403,30.166435736153403,Sports,4.0,No,448,0.6174659205758845,Customer support was helpful,True
